N	x	y
18403	115	34
18404	71	-77
18405	116	-71
18406	-17	146
18407	75	-90
18408	-5	178
18409	122	-63
18410	-70	-131
18411	-51	136
18412	74	45
18413	-8	-146
18414	-134	43
18415	4	-101
18416	-11	-145
18417	32	169
18418	118	-70
18419	119	32
18420	44	113
18421	11	-112
18422	118	-71
18423	37	-44
18424	-10	-47
18425	118	-71
18426	-18	36
18427	163	4
18428	21	1
18429	17	-114
18430	-54	-40
18431	83	41
18432	0	37
18433	-75	-63
18434	78	-85
18435	-101	29
18436	-56	132
18437	16	-115
18438	-13	166
18439	56	30
18440	-4	185
18441	-72	-68
18442	79	34
18443	66	-83
18444	-77	-111
18445	-77	-132
18446	151	-7
18447	13	185
18448	-170	30
18449	-33	-15
18450	161	-3
18451	-168	17
18452	-148	45
18453	-56	-140
18454	-96	48
18455	-140	-40
18456	12	117
18457	101	-5
18458	163	2
18459	-58	135
18460	33	168
18461	6	2
18462	41	-94
18463	-111	-43
18464	33	155
18465	-30	141
18466	12	132
18467	-22	-151
18468	124	15
18469	-78	-134
18470	-56	131
18471	-30	141
18472	151	-42
18473	68	81
18474	-149	-35
18475	-58	135
18476	71	78
18477	65	-70
18478	-71	-134
18479	164	4
18480	-11	167
18481	70	71
18482	9	79
18483	-7	166
18484	-51	-130
18485	-23	-151
18486	38	78
18487	-41	-17
18488	-56	-148
18489	161	5
18490	-90	27
18491	44	-83
18492	-140	-40
18493	-37	60
18494	-108	6
18495	-76	-61
18496	-47	-57
18497	23	183
18498	-171	28
18499	121	25
18500	-141	47
18501	-168	13
18502	26	103
18503	-57	-146
18504	-51	137
18505	148	-45
18506	31	-115
18507	122	-63
18508	-40	-104
18509	-77	-136
18510	-25	136
18511	-150	34
18512	-48	88
18513	149	-41
18514	45	-83
18515	5	108
18516	-76	-114
18517	90	-61
18518	-5	182
18519	-8	-146
18520	-5	185
18521	34	168
18522	146	9
18523	-129	-52
18524	63	80
18525	57	13
18526	-58	136
18527	15	176
18528	30	110
18529	-114	-43
18530	99	-37
18531	-166	3
18532	48	106
18533	-73	-122
18534	-138	47
18535	-9	-150
18536	84	-72
18537	122	-63
18538	-172	22
18539	-22	139
18540	138	-39
18541	-19	142
18542	32	154
18543	-11	167
18544	-170	21
18545	-110	-23
18546	-58	133
18547	-73	-135
18548	22	148
18549	-121	-55
18550	39	114
18551	122	-64
18552	-18	145
18553	63	19
18554	-110	23
18555	113	46
18556	151	-14
18557	142	-47
18558	83	-80
18559	123	-64
18560	118	-72
18561	-139	-41
18562	-1	184
18563	-115	50
18564	131	-9
18565	-125	-54
18566	-49	134
18567	-170	5
18568	-24	-151
18569	-56	130
18570	30	18
18571	-170	6
18572	85	-79
18573	-122	-56
18574	-38	-140
18575	-148	-32
18576	-172	28
18577	142	-47
18578	8	-114
18579	-148	-37
18580	152	-42
18581	-148	46
18582	22	-115
18583	-59	136
18584	-144	-9
18585	72	78
18586	-116	50
18587	99	-31
18588	115	-71
18589	34	169
18590	162	5
18591	-49	119
18592	-57	-148
18593	108	43
18594	-171	30
18595	132	-46
18596	15	79
18597	-99	7
18598	-146	47
18599	-168	4
18600	50	83
18601	-91	52
18602	-129	-52
18603	-172	28
18604	-136	45
18605	-149	45
18606	44	-34
18607	31	96
18608	85	10
18609	46	28
18610	-58	137
18611	-141	48
18612	-27	38
18613	-43	117
18614	-56	-148
18615	-153	-11
18616	118	33
18617	24	183
18618	-91	54
18619	115	-69
18620	-71	-53
18621	-77	-114
18622	-144	-16
18623	-77	-61
18624	-150	-35
18625	118	-72
18626	23	184
18627	-69	14
18628	-129	-53
18629	-164	26
18630	-17	-145
18631	32	-115
18632	128	-30
18633	64	-82
18634	21	-67
18635	-46	71
18636	-70	69
18637	-8	-78
18638	163	5
18639	-8	-145
18640	19	58
18641	114	38
18642	151	-14
18643	20	132
18644	-147	-37
18645	164	4
18646	83	3
18647	135	-53
18648	19	-50
18649	-14	-13
18650	0	-54
18651	77	-25
18652	109	48
18653	59	4
18654	-153	31
18655	-73	-136
18656	-19	-68
18657	140	-24
18658	-152	-10
18659	-147	-38
18660	-52	137
18661	79	-56
18662	114	-71
18663	125	15
18664	-153	32
18665	118	-72
18666	29	104
18667	-112	46
18668	-129	-53
18669	77	-51
18670	-77	-111
18671	-117	-55
18672	25	104
18673	-63	2
18674	59	34
18675	122	-64
18676	81	-75
18677	-11	153
18678	33	167
18679	10	174
18680	58	14
18681	123	-65
18682	28	-15
18683	44	113
18684	15	185
18685	43	-67
18686	-109	49
18687	0	75
18688	42	-94
18689	13	186
18690	164	5
18691	148	-46
18692	16	184
18693	-172	30
18694	-129	-53
18695	-128	-43
18696	-105	-17
18697	69	7
18698	147	9
18699	119	31
18700	32	-115
18701	152	-14
18702	-171	5
18703	149	-46
18704	17	132
18705	-153	-11
18706	38	114
18707	43	-94
18708	114	-72
18709	161	6
18710	46	85
18711	-90	50
18712	45	113
18713	162	-2
18714	120	31
18715	-109	49
18716	68	82
18717	-148	44
18718	134	-51
18719	105	43
18720	16	-116
18721	-149	46
18722	148	-47
18723	-27	137
18724	-36	-38
18725	-57	130
18726	164	5
18727	88	-18
18728	148	9
18729	144	11
18730	42	-44
18731	-77	-137
18732	-60	136
18733	-83	-51
18734	115	38
18735	-78	-111
18736	33	-115
18737	141	8
18738	-13	115
18739	34	155
18740	162	-3
18741	-125	-45
18742	-170	4
18743	37	-110
18744	-9	-150
18745	-78	-134
18746	-168	30
18747	72	78
18748	163	-3
18749	135	-53
18750	-134	43
18751	112	49
18752	23	184
18753	-38	-140
18754	41	-44
18755	33	166
18756	16	89
18757	-43	-136
18758	-71	63
18759	-7	-146
18760	-50	137
18761	32	8
18762	-168	8
18763	37	114
18764	127	-59
18765	-46	35
18766	-173	22
18767	-68	51
18768	-12	-137
18769	120	31
18770	48	85
18771	152	-43
18772	122	23
18773	-171	5
18774	-12	149
18775	-5	178
18776	-24	4
18777	-60	88
18778	-169	31
18779	-75	-68
18780	29	-37
18781	-53	137
18782	-66	-23
18783	-133	-31
18784	114	-73
18785	-169	31
18786	-20	-147
18787	72	-89
18788	-3	185
18789	12	185
18790	152	-14
18791	-38	-141
18792	-161	27
18793	-169	17
18794	-58	137
18795	-173	22
18796	-169	13
18797	-128	-53
18798	38	-106
18799	-9	-150
18800	23	185
18801	-20	-150
18802	-10	152
18803	-146	48
18804	145	-48
18805	66	-74
18806	23	-51
18807	-82	-16
18808	24	185
18809	24	185
18810	143	-21
18811	126	15
18812	30	20
18813	-55	-148
18814	164	4
18815	-56	-142
18816	70	28
18817	33	-38
18818	-76	-54
18819	-164	6
18820	-76	-131
18821	128	-58
18822	105	-37
18823	-51	-119
18824	-168	8
18825	120	30
18826	25	-100
18827	72	68
18828	69	82
18829	-172	28
18830	-173	30
18831	112	43
18832	121	31
18833	-5	186
18834	40	101
18835	-35	128
18836	120	32
18837	35	155
18838	32	-116
18839	-170	3
18840	109	40
18841	18	-114
18842	150	-41
18843	25	174
18844	118	-3
18845	-73	-137
18846	-75	-68
18847	77	-50
18848	-3	-28
18849	-69	52
18850	3	-25
18851	-138	47
18852	13	186
18853	39	-54
18854	66	-20
18855	-53	124
18856	-13	149
18857	-79	-111
18858	-58	130
18859	-78	-137
18860	-57	-149
18861	67	-83
18862	-130	-53
18863	-140	48
18864	42	-95
18865	82	-24
18866	-61	136
18867	-54	40
18868	-115	-16
18869	103	27
18870	150	-11
18871	81	42
18872	-33	-99
18873	-172	27
18874	92	20
18875	122	31
18876	-53	120
18877	-73	-138
18878	35	154
18879	-77	-138
18880	-72	-68
18881	59	33
18882	-66	-115
18883	115	-73
18884	-111	-42
18885	69	-38
18886	45	113
18887	-22	-151
18888	27	70
18889	-174	30
18890	32	153
18891	104	-50
18892	-119	39
18893	163	-3
18894	16	184
18895	-54	-148
18896	16	0
18897	-61	136
18898	-91	48
18899	-170	3
18900	88	-22
18901	70	51
18902	-149	46
18903	-77	-110
18904	11	-113
18905	118	-73
18906	50	83
18907	-57	-150
18908	-5	186
18909	-116	33
18910	122	25
18911	72	79
18912	-150	46
18913	-69	-51
18914	41	82
18915	-58	130
18916	-77	-139
18917	-28	-146
18918	-115	47
18919	-78	-133
18920	-59	130
18921	-58	138
18922	-54	92
18923	119	-71
18924	-69	68
18925	-31	113
18926	70	82
18927	36	-96
18928	112	49
18929	-58	-146
18930	-124	-55
18931	-8	-150
18932	-51	138
18933	46	113
18934	-29	-141
18935	93	9
18936	34	-112
18937	-16	-100
18938	-79	-111
18939	-70	-108
18940	-152	-10
18941	141	-18
18942	41	-25
18943	-166	2
18944	16	5
18945	-56	-150
18946	-49	-88
18947	-9	-148
18948	115	-73
18949	-7	-146
18950	-49	-143
18951	-6	185
18952	-7	185
18953	-138	47
18954	-165	3
18955	-8	185
18956	-174	24
18957	-141	34
18958	165	4
18959	-59	129
18960	64	82
18961	166	4
18962	-77	-59
18963	-5	130
18964	-78	-137
18965	-56	-150
18966	-78	-110
18967	-28	53
18968	-146	-37
18969	-80	-50
18970	77	-88
18971	-8	-151
18972	-175	24
18973	152	-41
18974	62	80
18975	115	-74
18976	35	153
18977	-50	138
18978	-61	-136
18979	-8	186
18980	49	85
18981	-62	136
18982	-96	42
18983	-110	16
18984	-4	-85
18985	-124	-55
18986	-144	-16
18987	-108	41
18988	140	8
18989	15	-115
18990	-81	36
18991	16	-111
18992	-78	-112
18993	-58	139
18994	-58	140
18995	24	-15
18996	-125	-54
18997	-74	-69
18998	36	155
18999	-14	-152
19000	-79	-111
19001	-79	-110
19002	4	28
19003	-78	-138
19004	136	-27
19005	79	-85
19006	161	-4
19007	10	182
19008	149	-46
19009	-58	-149
19010	10	-71
19011	112	49
19012	-107	37
19013	147	-15
19014	-30	41
19015	-28	141
19016	-149	46
19017	-57	-151
19018	111	49
19019	-41	117
19020	-13	165
19021	-174	29
19022	2	44
19023	120	-71
19024	-15	-151
19025	164	-3
19026	75	-90
19027	166	4
19028	-52	38
19029	-24	33
19030	-41	-45
19031	-148	-37
19032	-77	-115
19033	127	-59
19034	90	-63
19035	-76	-130
19036	33	165
19037	-9	-151
19038	-19	145
19039	-139	-41
19040	-53	-148
19041	1	-26
19042	-60	137
19043	-121	-56
19044	50	85
19045	-141	49
19046	-172	31
19047	155	1
19048	-6	179
19049	60	-3
19050	-61	92
19051	120	-72
19052	-174	31
19053	-8	187
19054	-7	-146
19055	-65	72
19056	-65	72
19057	149	6
19058	-61	3
19059	-137	47
19060	-22	-111
19061	23	182
19062	-84	43
19063	-50	135
19064	147	-16
19065	-59	129
19066	38	-106
19067	-166	2
19068	-76	-62
19069	-134	-33
19070	-153	33
19071	141	9
19072	113	-73
19073	97	-50
19074	-78	-137
19075	100	29
19076	-169	12
19077	82	-80
19078	72	77
19079	-62	136
19080	-8	-151
19081	-175	31
19082	-151	46
19083	33	-116
19084	-142	-30
19085	55	-29
19086	124	-65
19087	13	187
19088	-111	-20
19089	9	-114
19090	69	-23
19091	-78	-133
19092	35	169
19093	142	-47
19094	-86	41
19095	-30	60
19096	164	-4
19097	38	-110
19098	65	82
19099	-146	49
19100	-28	78
19101	-118	48
19102	-143	-15
19103	-22	-152
19104	-130	-54
19105	73	77
19106	125	-22
19107	22	-116
19108	43	104
19109	69	-35
19110	77	-89
19111	148	-47
19112	-58	-150
19113	36	155
19114	-63	52
19115	21	107
19116	26	70
19117	-141	50
19118	39	100
19119	147	10
19120	-8	-96
19121	23	186
19122	-162	27
19123	-153	-11
19124	118	-74
19125	-125	-55
19126	23	186
19127	51	82
19128	112	49
19129	121	-72
19130	41	-60
19131	-139	-15
19132	-130	-55
19133	-78	-136
19134	165	-4
19135	-58	-151
19136	-54	134
19137	-66	-2
19138	89	-15
19139	35	152
19140	85	18
19141	23	187
19142	-42	-36
19143	107	46
19144	-174	25
19145	-176	24
19146	-145	-37
19147	-79	-134
19148	-170	13
19149	133	-40
19150	54	-45
19151	47	108
19152	-89	54
19153	-9	186
19154	-77	-140
19155	-55	-142
19156	77	-90
19157	-24	-152
19158	59	-13
19159	-152	18
19160	0	181
19161	73	78
19162	-19	142
19163	10	174
19164	113	36
19165	14	187
19166	-28	-145
19167	35	170
19168	-58	141
19169	-144	-30
19170	123	-61
19171	-166	2
19172	34	166
19173	-80	36
19174	-151	35
19175	166	3
19176	24	-118
19177	68	83
19178	115	35
19179	49	107
19180	73	76
19181	144	-20
19182	166	5
19183	36	-105
19184	125	-65
19185	116	-8
19186	-164	6
19187	11	-66
19188	149	9
19189	72	80
19190	42	-95
19191	-58	-146
19192	-115	23
19193	-25	-152
19194	68	84
19195	-48	133
19196	34	-115
19197	-69	-107
19198	-50	-89
19199	34	-116
19200	122	30
19201	-78	-59
19202	-57	-152
19203	-147	-38
19204	160	5
19205	79	46
19206	-9	-151
19207	106	44
19208	-2	185
19209	-20	142
19210	-121	-56
19211	-7	-150
19212	150	-40
19213	-70	-132
19214	-80	-111
19215	163	-2
19216	123	-65
19217	23	9
19218	14	188
19219	-7	184
19220	166	6
19221	96	7
19222	152	-40
19223	-37	-107
19224	12	186
19225	-9	187
19226	23	187
19227	-134	44
19228	163	6
19229	145	-49
19230	-174	22
19231	-131	-54
19232	119	-73
19233	149	-44
19234	-6	-27
19235	144	-49
19236	39	-110
19237	-147	48
19238	22	14
19239	32	153
19240	-25	-153
19241	-10	186
19242	116	38
19243	-149	-36
19244	33	-117
19245	-14	145
19246	-32	30
19247	-7	-150
19248	15	50
19249	-9	-152
19250	3	150
19251	-164	27
19252	121	-72
19253	166	-4
19254	36	114
19255	-171	3
19256	20	-96
19257	-166	1
19258	-119	48
19259	-73	-123
19260	-78	-113
19261	126	16
19262	-76	-140
19263	-116	-55
19264	-72	-111
19265	-57	-143
19266	-150	-34
19267	-7	-151
19268	-22	119
19269	-170	21
19270	122	32
19271	167	5
19272	-87	49
19273	36	152
19274	99	6
19275	26	-118
19276	70	82
19277	-27	137
19278	-148	-37
19279	49	108
19280	153	-43
19281	148	-47
19282	144	-40
19283	-149	44
19284	69	12
19285	-16	64
19286	11	-114
19287	-78	-132
19288	-170	29
19289	-11	154
19290	-37	-75
19291	-21	78
19292	-151	-35
19293	116	38
19294	-147	28
19295	84	-80
19296	-130	-55
19297	-25	-151
19298	-125	-56
19299	44	-29
19300	-7	-152
19301	112	-73
19302	78	-89
19303	-80	-134
19304	143	-22
19305	113	-34
19306	80	45
19307	-9	-152
19308	113	47
19309	-169	3
19310	-81	-134
19311	-25	141
19312	-50	139
19313	-45	133
19314	19	-69
19315	150	6
19316	114	46
19317	-149	43
19318	-7	-152
19319	116	38
19320	112	-74
19321	164	-4
19322	-43	-139
19323	111	50
19324	9	-115
19325	-135	45
19326	-1	48
19327	-109	49
19328	20	47
19329	-78	-26
19330	-75	-68
19331	-141	-36
19332	-56	-152
19333	45	-23
19334	-80	-111
19335	-10	186
19336	-111	-29
19337	27	9
19338	-58	-152
19339	-170	12
19340	73	-20
19341	36	-111
19342	-166	0
19343	69	28
19344	-57	16
19345	13	55
19346	8	79
19347	99	29
19348	-57	-153
19349	35	170
19350	-25	-154
19351	-90	55
19352	-77	-141
19353	-42	-120
19354	16	-85
19355	-53	123
19356	148	-48
19357	165	-5
19358	108	48
19359	45	15
19360	47	109
19361	-58	-149
19362	128	-58
19363	81	-41
19364	-57	-153
19365	-161	24
19366	-27	-147
19367	79	-89
19368	-78	-140
19369	73	25
19370	36	156
19371	13	188
19372	-172	31
19373	-14	-153
19374	-149	33
19375	-172	32
19376	23	188
19377	66	-60
19378	75	61
19379	-27	-3
19380	74	77
19381	-70	-61
19382	22	148
19383	121	-72
19384	-76	-138
19385	118	-75
19386	85	-70
19387	85	-72
19388	-151	-36
19389	166	2
19390	108	37
19391	33	-117
19392	42	-96
19393	50	60
19394	39	-111
19395	153	-43
19396	111	51
19397	-145	-30
19398	-9	-152
19399	11	13
19400	100	-23
19401	76	63
19402	15	36
19403	35	152
19404	165	-6
19405	-58	-3
19406	-70	-68
19407	-151	-37
19408	83	42
19409	39	-112
19410	-151	-37
19411	-81	-135
19412	144	-50
19413	-13	133
19414	-131	-55
19415	161	6
19416	-156	31
19417	-125	-56
19418	-176	24
19419	20	50
19420	-11	186
19421	-1	184
19422	121	-73
19423	70	82
19424	-45	134
19425	124	-66
19426	54	-31
19427	73	76
19428	-29	123
19429	-8	-55
19430	-172	3
19431	36	153
19432	73	-90
19433	77	-90
19434	-12	165
19435	152	-10
19436	-12	167
19437	-82	-135
19438	24	187
19439	-171	13
19440	-145	-38
19441	-150	43
19442	-12	168
19443	163	7
19444	-172	32
19445	-69	52
19446	22	188
19447	-51	-89
19448	-3	99
19449	-170	2
19450	167	3
19451	22	-117
19452	36	152
19453	-59	129
19454	-78	-109
19455	-176	23
19456	-117	50
19457	34	65
19458	-176	31
19459	-55	-149
19460	25	-120
19461	-59	141
19462	-73	-139
19463	35	-116
19464	50	83
19465	-56	130
19466	166	-5
19467	-140	50
19468	-45	134
19469	21	188
19470	106	46
19471	-77	-142
19472	-59	142
19473	36	170
19474	23	189
19475	122	30
19476	-152	46
19477	147	11
19478	-11	187
19479	-11	185
19480	-60	93
19481	-78	-142
19482	-14	166
19483	167	-4
19484	-15	-1
19485	-149	47
19486	-71	-108
19487	60	10
19488	126	16
19489	-26	-154
19490	122	-73
19491	25	-120
19492	42	4
19493	160	-4
19494	70	17
19495	-172	2
19496	-25	-155
19497	40	35
19498	-54	120
19499	78	24
19500	-141	-10
19501	104	-51
19502	73	75
19503	36	170
19504	-140	51
19505	-10	-152
19506	-9	187
19507	-146	50
19508	10	-19
19509	-8	188
19510	-50	-135
19511	-142	13
19512	-120	-22
19513	76	61
19514	-8	118
19515	-77	-7
19516	6	113
19517	-76	-63
19518	-1	185
19519	-1	165
19520	-62	136
19521	-46	-86
19522	164	7
19523	40	-112
19524	-59	-146
19525	-58	-153
19526	-43	-104
19527	89	21
19528	-98	12
19529	-76	-130
19530	-43	-139
19531	-143	-26
19532	-61	93
19533	-83	-135
19534	-6	179
19535	28	27
19536	-149	-33
19537	75	64
19538	112	43
19539	68	84
19540	68	85
19541	-78	-109
19542	-121	-57
19543	-11	132
19544	67	-79
19545	-115	-55
19546	153	-43
19547	37	79
19548	39	115
19549	129	-58
19550	-111	-41
19551	69	-76
19552	-59	140
19553	-145	-7
19554	-26	-155
19555	85	-28
19556	115	46
19557	-175	32
19558	-152	-36
19559	24	-106
19560	65	-68
19561	106	0
19562	-78	-143
19563	-7	188
19564	-90	55
19565	-152	-13
19566	41	115
19567	-149	-33
19568	-14	-154
19569	-38	129
19570	-119	48
19571	115	39
19572	14	-100
19573	-52	-148
19574	37	170
19575	-119	47
19576	-126	-56
19577	-7	-152
19578	31	-36
19579	-13	-135
19580	-11	-121
19581	-121	-57
19582	37	170
19583	112	-75
19584	44	112
19585	-73	-139
19586	-10	-153
19587	71	60
19588	85	-44
19589	-113	-26
19590	160	-5
19591	-6	179
19592	-17	141
19593	-78	-144
19594	-92	12
19595	121	-74
19596	-55	-52
19597	152	-10
19598	24	182
19599	-52	125
19600	-175	29
19601	164	8
19602	0	162
19603	112	50
19604	-70	69
19605	-172	33
19606	37	153
19607	10	86
19608	126	-65
19609	56	27
19610	73	78
19611	151	-7
19612	112	-76
19613	126	-66
19614	118	-75
19615	-129	-55
19616	-151	-37
19617	-11	188
19618	126	-66
19619	-74	-26
19620	-83	-135
19621	-58	-153
19622	-16	64
19623	-78	-145
19624	19	-67
19625	-75	-69
19626	-171	13
19627	14	189
19628	43	7
19629	124	-67
19630	168	3
19631	-170	1
19632	-78	-59
19633	-167	9
19634	-2	-19
19635	11	180
19636	-50	140
19637	150	7
19638	-56	-153
19639	135	-54
19640	85	-79
19641	-12	-141
19642	25	171
19643	68	86
19644	-79	-143
19645	-126	-46
19646	-77	-144
19647	-77	-109
19648	143	11
19649	-1	104
19650	-44	-13
19651	-119	47
19652	33	110
19653	25	63
19654	-56	-154
19655	11	186
19656	79	-30
19657	-83	-135
19658	152	-10
19659	-24	-56
19660	-64	-61
19661	45	-84
19662	78	-90
19663	-168	31
19664	-140	52
19665	-177	24
19666	-130	-53
19667	-12	186
19668	-62	136
19669	-50	137
19670	112	-77
19671	-76	-68
19672	28	-50
19673	-139	-34
19674	-54	124
19675	135	-55
19676	-54	120
19677	80	26
19678	125	-67
19679	-11	185
19680	-52	-148
19681	-8	189
19682	57	29
19683	38	170
19684	147	11
19685	106	46
19686	-131	-53
19687	-77	-68
19688	-130	-56
19689	-153	34
19690	-78	-115
19691	42	-96
19692	144	12
19693	-51	74
19694	41	13
19695	-177	31
19696	31	171
19697	-27	-154
19698	49	82
19699	-109	50
19700	-88	51
19701	-134	-41
19702	62	49
19703	-64	-52
19704	-170	7
19705	-77	-144
19706	147	-17
19707	35	151
19708	75	-91
19709	-14	166
19710	23	190
19711	122	32
19712	-28	-146
19713	-6	-152
19714	-60	130
19715	49	42
19716	-80	-110
19717	84	-73
19718	-152	-36
19719	19	130
19720	130	-48
19721	-14	-155
19722	115	-75
19723	-11	-138
19724	144	-21
19725	153	-3
19726	-55	-152
19727	-61	93
19728	-150	-34
19729	152	-39
19730	-175	33
19731	-9	188
19732	25	-120
19733	-57	140
19734	-57	-154
19735	48	109
19736	167	-4
19737	-172	4
19738	144	-51
19739	5	136
19740	111	51
19741	-56	-155
19742	36	151
19743	-151	47
19744	65	82
19745	168	2
19746	-132	-55
19747	134	-55
19748	11	156
19749	-62	-135
19750	-150	-33
19751	-133	42
19752	24	189
19753	123	-73
19754	115	47
19755	-67	17
19756	-6	182
19757	35	150
19758	69	84
19759	-172	13
19760	40	-113
19761	-40	-48
19762	23	191
19763	-4	179
19764	25	174
19765	15	-72
19766	23	191
19767	168	-4
19768	-56	53
19769	125	-25
19770	-80	-143
19771	-83	-135
19772	-62	137
19773	-128	-43
19774	80	-89
19775	154	-43
19776	76	-91
19777	0	185
19778	49	107
19779	24	-119
19780	-152	-10
19781	-7	-2
19782	-60	142
19783	-56	-156
19784	150	-15
19785	-128	-21
19786	111	-76
19787	-13	164
19788	144	-51
19789	35	111
19790	26	-118
19791	111	52
19792	-70	68
19793	-21	-152
19794	-56	-157
19795	11	-115
19796	11	186
19797	113	-77
19798	-144	-38
19799	18	129
19800	147	12
19801	80	-90
19802	-43	102
19803	-99	-24
19804	-91	55
19805	-59	-152
19806	-13	-155
19807	-28	-154
19808	-141	50
19809	91	-62
19810	127	15
19811	-63	-120
19812	41	-112
19813	121	-75
19814	-75	-140
19815	-60	130
19816	-59	143
19817	-26	-6
19818	-132	-55
19819	-30	-78
19820	-9	-153
19821	-133	43
19822	148	-48
19823	42	83
19824	-140	53
19825	82	-37
19826	-59	-152
19827	-171	7
19828	16	-71
19829	-176	23
19830	-7	189
19831	50	107
19832	141	-17
19833	119	-23
19834	126	-66
19835	21	189
19836	-1	-78
19837	122	23
19838	59	72
19839	-61	92
19840	43	-96
19841	-151	-11
19842	-24	-155
19843	113	50
19844	129	-30
19845	147	13
19846	20	132
19847	-78	-116
19848	-5	31
19849	23	-118
19850	-152	-14
19851	68	87
19852	-83	-136
19853	-15	-155
19854	-48	88
19855	169	2
19856	65	13
19857	112	-78
19858	-18	-114
19859	9	-115
19860	-92	51
19861	143	-51
19862	-75	-70
19863	-63	70
19864	153	-40
19865	-153	-36
19866	32	-64
19867	73	74
19868	-14	-156
19869	-152	46
19870	23	191
19871	153	-39
19872	42	114
19873	74	74
19874	-9	-154
19875	51	-37
19876	-39	115
19877	-112	37
19878	-163	6
19879	33	-11
19880	149	-48
19881	-57	138
19882	-80	-109
19883	69	87
19884	141	-6
19885	-80	-143
19886	-71	68
19887	-152	45
19888	25	-121
19889	37	151
19890	-150	-17
19891	-25	-156
19892	-141	20
19893	143	12
19894	2	-40
19895	138	-39
19896	-57	-157
19897	-175	34
19898	123	31
19899	169	2
19900	67	-79
19901	37	169
19902	-170	17
19903	141	-24
19904	20	189
19905	-149	-20
19906	25	189
19907	-153	-10
19908	149	-49
19909	20	190
19910	-153	-37
19911	-170	0
19912	-18	-112
19913	-9	61
19914	34	156
19915	154	-43
19916	-48	46
19917	-112	40
19918	-145	-39
19919	-30	142
19920	168	-5
19921	-14	165
19922	122	-74
19923	-3	186
19924	-57	-126
19925	-175	35
19926	21	132
19927	24	183
19928	123	-63
19929	-15	-105
19930	111	-76
19931	-116	-56
19932	-172	12
19933	-55	-156
19934	44	74
19935	-137	48
19936	165	-7
19937	115	-76
19938	-171	7
19939	-7	190
19940	78	-91
19941	-84	-136
19942	-138	10
19943	127	16
19944	16	103
19945	-80	-109
19946	-174	21
19947	58	-38
19948	-17	-135
19949	-54	-156
19950	-59	143
19951	-177	24
19952	-79	-145
19953	-39	12
19954	-49	22
19955	169	-4
19956	44	32
19957	36	115
19958	46	113
19959	-60	141
19960	160	6
19961	110	49
19962	-8	189
19963	-33	-120
19964	169	-4
