N	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x^2	y^2	x^2+y^2
602	-1.105422132e+00	-6.297646830e-01	-2.194796431e-01	5.056388616e-01	-3.645849057e-01	-2.978509835e+00	2.047791309e-01	1.222853000e+00	-1.063262516e-01	7.746890286e-01	-1.442776170e-01	-2.973909031e+00	-9.446819389e-01	3.730653722e+00	-2.002405926e-01	-2.143640422e+00	-9.401190374e-01	-3.806619740e-01	-1.279560742e+00	1.722608722e+00	-1.807434133e-01	1.045452391e+00	4.987032525e-02	4.705565163e-01	-9.126140597e-01	9.549805885e-02	1.105123472e+00	5.102010584e-01	6.230792141e-02	-9.907649133e-01	-1.030548245e+00	7.565044902e-02	-4.595773325e-02	-1.411622674e+00	8.151279688e-01	-4.422885054e-02	-1.096060217e+00	-4.840605858e-01	7.212830161e-01	-1.296349061e+00	5.237049760e-01	2.428466294e+00	2.952171270e+00
603	-1.105422132e+00	-6.297646830e-01	-2.194796431e-01	5.056388616e-01	-3.288669703e-01	-3.067170163e+00	4.314950338e-01	2.370323158e-01	-1.853417432e-01	-1.038678522e+00	-1.442776170e-01	-2.973909031e+00	-9.446819389e-01	3.730653722e+00	-1.341239112e+00	-3.057515741e-01	8.776741870e-02	5.070061093e-01	-1.279560742e+00	1.722608722e+00	-1.807434133e-01	1.045452391e+00	4.987032525e-02	4.705565163e-01	-8.648249905e-01	1.486384789e+00	1.105123472e+00	5.102010584e-01	6.230792141e-02	-9.907649133e-01	-1.030548245e+00	7.565044902e-02	-4.595773325e-02	-1.411622674e+00	8.151279688e-01	-4.422885054e-02	-3.542088344e-01	1.212099782e-02	-5.051921436e-01	3.356419190e-01	5.036739821e-01	2.207674542e+00	2.711348524e+00
604	-1.105422132e+00	-6.297646830e-01	5.632144042e-01	-3.555088012e-01	-3.288669703e-01	-3.067170163e+00	2.815217089e-01	-9.646392083e-01	-1.853417432e-01	-1.038678522e+00	-1.096122835e-01	-1.753648185e+00	-1.416162523e-01	3.255647310e+00	-4.619858408e-01	-8.960270022e-01	8.776741870e-02	5.070061093e-01	-1.279560742e+00	1.722608722e+00	-1.807434133e-01	1.045452391e+00	-5.031291302e-02	9.087082108e-02	-3.658351227e-01	1.409092754e+00	1.105123472e+00	5.102010584e-01	6.230792141e-02	-9.907649133e-01	-1.030548245e+00	7.565044902e-02	2.364982840e-01	-3.733402920e-01	8.151279688e-01	-4.422885054e-02	-3.542088344e-01	1.212099782e-02	1.117608665e+00	2.148826527e+00	4.101265323e-01	1.936754093e+00	2.346880625e+00
605	-1.300293100e+00	-2.261320370e-01	5.632144042e-01	-3.555088012e-01	-3.288669703e-01	-3.067170163e+00	2.196584596e-01	4.997307617e-01	-1.853417432e-01	-1.038678522e+00	-5.262978846e-01	-1.588545852e+00	-1.582604065e+00	1.973483953e+00	-4.619858408e-01	-8.960270022e-01	8.776741870e-02	5.070061093e-01	-1.279560742e+00	1.722608722e+00	-6.547795855e-01	2.519506116e+00	1.141199175e-01	1.113452810e+00	-3.658351227e-01	1.409092754e+00	1.105123472e+00	5.102010584e-01	6.230792141e-02	-9.907649133e-01	4.732346486e-01	3.547389240e-01	1.013825910e-01	1.137206444e+00	-5.925638255e-01	-3.202158437e-01	-3.542088344e-01	1.212099782e-02	-5.695566976e-01	1.560584105e+00	4.837378779e-01	1.806569653e+00	2.290307531e+00
606	1.698567255e-01	9.819851324e-01	-1.691449995e-01	-9.200062203e-01	-3.288669703e-01	-3.067170163e+00	9.605772608e-01	5.220222808e-01	8.448492663e-01	5.816190234e-01	-5.262978846e-01	-1.588545852e+00	-1.582604065e+00	1.973483953e+00	9.460016745e-01	5.501427473e-01	8.776741870e-02	5.070061093e-01	-1.279560742e+00	1.722608722e+00	-2.066624435e+00	8.431135443e-01	1.141199175e-01	1.113452810e+00	5.875892683e-01	1.012832107e+00	1.105123472e+00	5.102010584e-01	5.112188871e-03	-8.794416517e-01	4.732346486e-01	3.547389240e-01	-1.747506885e+00	-5.482220068e-01	-5.925638255e-01	-3.202158437e-01	-7.003871945e-01	-4.075775157e-01	-5.695566976e-01	1.560584105e+00	8.708981111e-01	1.445743678e+00	2.316641789e+00
607	-1.580390715e+00	3.732540370e-01	-1.691449995e-01	-9.200062203e-01	-2.102282670e+00	-1.664827674e+00	6.923981354e-01	3.546139551e-02	8.448492663e-01	5.816190234e-01	-9.125234429e-01	-2.481504179e+00	-5.505283735e-01	1.069625809e+00	5.994386382e-01	1.265191723e+00	-6.567912068e-01	1.101872842e-01	-2.104413372e+00	8.244563900e-01	-2.742854492e+00	1.244552725e+00	4.514513643e-01	1.043079789e+00	2.185507823e-02	3.182997895e-01	1.507663357e+00	1.998048232e+00	5.112188871e-03	-8.794416517e-01	-4.707860890e-01	-8.017985071e-01	-1.747506885e+00	-5.482220068e-01	4.697133012e-01	9.714536176e-01	-7.003871945e-01	-4.075775157e-01	-5.695566976e-01	1.560584105e+00	1.440282972e+00	1.284200500e+00	2.724483472e+00
608	2.454819304e-01	-9.851962993e-01	-1.691449995e-01	-9.200062203e-01	-2.102282670e+00	-1.664827674e+00	7.489890713e-02	-4.740677866e-01	-3.509491401e-01	9.978022881e-01	2.134626404e-01	-2.033403223e+00	-5.505283735e-01	1.069625809e+00	-4.476210652e-01	1.132756555e+00	9.738794393e-01	1.191735953e+00	-6.035361551e-01	1.667841238e+00	-2.742854492e+00	1.244552725e+00	-3.627111021e-01	1.214506184e+00	2.185507823e-02	3.182997895e-01	1.044112319e+00	1.095742821e+00	5.112188871e-03	-8.794416517e-01	-4.707860890e-01	-8.017985071e-01	-1.211449499e+00	-8.317228931e-01	-1.875899747e-01	2.752956819e-01	-7.003871945e-01	-4.075775157e-01	-3.170265992e-01	1.233947997e+00	8.779960186e-01	1.238570928e+00	2.116566947e+00
609	2.454819304e-01	-9.851962993e-01	-1.691449995e-01	-9.200062203e-01	-2.102282670e+00	-1.664827674e+00	7.489890713e-02	-4.740677866e-01	-4.961612260e-01	1.827391731e-02	-4.353628621e-01	-8.436231514e-01	-5.505283735e-01	1.069625809e+00	3.230404941e-02	-1.658414867e-01	8.986543257e-01	2.283251675e+00	3.217769419e-01	5.062028698e-03	-1.395116891e+00	8.704104271e-01	-9.377501926e-01	-6.748679654e-02	2.185507823e-02	3.182997895e-01	-4.201651180e-01	-2.151382665e-01	5.112188871e-03	-8.794416517e-01	-4.707860890e-01	-8.017985071e-01	-1.211449499e+00	-8.317228931e-01	-1.875899747e-01	2.752956819e-01	3.656895224e-01	1.438027166e-01	-6.837957580e-01	5.446948477e-01	5.746774732e-01	7.660652032e-01	1.340742676e+00
610	2.454819304e-01	-9.851962993e-01	-1.691449995e-01	-9.200062203e-01	-1.700972777e+00	-1.849455215e+00	7.489890713e-02	-4.740677866e-01	-1.319855071e+00	-4.041792164e-01	6.246193356e-01	-1.228261873e-01	-8.526685283e-01	-1.999556405e-01	3.230404941e-02	-1.658414867e-01	-5.044563767e-01	3.001676710e+00	3.217769419e-01	5.062028698e-03	-1.419840040e+00	-4.515447994e-01	-9.377501926e-01	-6.748679654e-02	-5.370467607e-01	4.550935222e-01	-9.901094201e-02	1.423097564e+00	5.112188871e-03	-8.794416517e-01	-4.707860890e-01	-8.017985071e-01	-1.000891639e+00	2.142223215e-01	-1.875899747e-01	2.752956819e-01	-7.724839305e-01	6.258023547e-02	-1.479143758e+00	1.530853950e+00	6.721420576e-01	1.052222048e+00	1.724364106e+00
611	2.454819304e-01	-9.851962993e-01	-1.691449995e-01	-9.200062203e-01	-1.700972777e+00	-1.849455215e+00	-1.106594713e+00	9.626615373e-01	-1.319855071e+00	-4.041792164e-01	1.823109472e+00	-8.991045719e-01	-1.416393621e+00	-1.327580222e+00	3.230404941e-02	-1.658414867e-01	-2.065464052e+00	2.345681451e+00	3.217769419e-01	5.062028698e-03	-1.419840040e+00	-4.515447994e-01	6.055423864e-01	-7.491118484e-01	-5.370467607e-01	4.550935222e-01	-9.901094201e-02	1.423097564e+00	1.353583198e+00	-3.271916755e-01	-4.707860890e-01	-8.017985071e-01	-1.000891639e+00	2.142223215e-01	-5.041507712e-01	-1.620121498e-01	-7.724839305e-01	6.258023547e-02	-7.962915793e-01	2.227426240e+00	1.143540715e+00	1.160649550e+00	2.304190265e+00
612	2.454819304e-01	-9.851962993e-01	1.001858656e+00	-6.156716324e-02	-3.174693458e-01	-1.507294631e+00	7.926042287e-01	7.992715551e-01	-1.319855071e+00	-4.041792164e-01	5.932367113e-01	6.294062962e-01	-1.351498111e+00	-1.228751390e+00	3.230404941e-02	-1.658414867e-01	-4.777657467e-01	3.191094704e+00	3.217769419e-01	5.062028698e-03	-1.419840040e+00	-4.515447994e-01	2.211219029e-01	-1.704178126e+00	-5.600213596e-01	1.921009294e+00	-9.901094201e-02	1.423097564e+00	1.353583198e+00	-3.271916755e-01	-4.707860890e-01	-8.017985071e-01	-1.000891639e+00	2.142223215e-01	-5.595134795e-01	3.569496703e-01	-7.724839305e-01	6.258023547e-02	-7.962915793e-01	2.227426240e+00	6.517037325e-01	1.543865728e+00	2.195569460e+00
613	1.438892648e+00	2.687367476e-01	1.660758323e+00	8.651314393e-01	-1.076996495e-02	3.891991549e-01	9.024972124e-01	9.706492601e-01	-8.332308885e-01	6.884572077e-01	1.561128066e+00	1.794110712e-01	-1.351498111e+00	-1.228751390e+00	3.230404941e-02	-1.658414867e-01	-1.029242800e+00	2.716264254e+00	3.217769419e-01	5.062028698e-03	-1.419840040e+00	-4.515447994e-01	-5.953064230e-01	-1.615052171e+00	-5.600213596e-01	1.921009294e+00	-6.352709274e-01	2.101523627e+00	1.353583198e+00	-3.271916755e-01	-4.707860890e-01	-8.017985071e-01	-1.000891639e+00	2.142223215e-01	6.081515299e-01	2.102762964e+00	-7.724839305e-01	6.258023547e-02	-5.477989112e-01	2.443698651e+00	9.587408426e-01	1.672395118e+00	2.631135961e+00
614	1.438892648e+00	2.687367476e-01	3.010664131e-01	1.723204634e+00	-1.076996495e-02	3.891991549e-01	9.024972124e-01	9.706492601e-01	-8.332308885e-01	6.884572077e-01	1.561128066e+00	1.794110712e-01	-1.647604682e+00	1.081167921e-01	3.230404941e-02	-1.658414867e-01	-1.029242800e+00	2.716264254e+00	3.217769419e-01	5.062028698e-03	-1.573355943e-01	-7.393330066e-01	4.983851156e-01	-5.413621828e-01	-1.740047804e+00	1.416560428e+00	-7.738951451e-01	1.644295873e+00	1.353583198e+00	-3.271916755e-01	8.701695617e-01	-1.160176648e+00	-1.850255112e+00	1.562329471e+00	-6.539482503e-02	2.009175724e+00	-5.620093283e-01	-2.907808500e-01	-5.477989112e-01	2.443698651e+00	1.025922704e+00	1.579787051e+00	2.605709755e+00
615	1.438892648e+00	2.687367476e-01	1.119992543e+00	1.814665470e+00	-1.076996495e-02	3.891991549e-01	4.939230956e-01	6.654675409e-01	-8.332308885e-01	6.884572077e-01	-1.241855678e-01	3.131611551e-01	-1.647604682e+00	1.081167921e-01	3.230404941e-02	-1.658414867e-01	-1.029242800e+00	2.716264254e+00	3.217769419e-01	5.062028698e-03	-1.573355943e-01	-7.393330066e-01	4.983851156e-01	-5.413621828e-01	-2.245841746e+00	1.137774860e+00	-1.512353338e+00	1.177452076e+00	1.349451312e+00	-1.371800333e+00	1.687373722e+00	3.901407819e-01	-1.850255112e+00	1.562329471e+00	-6.539482503e-02	2.009175724e+00	2.566698357e-01	-5.500709513e-01	-5.477989112e-01	2.443698651e+00	1.211159271e+00	1.512773258e+00	2.723932530e+00
616	1.438892648e+00	2.687367476e-01	1.119992543e+00	1.814665470e+00	-1.076996495e-02	3.891991549e-01	1.115368000e+00	-9.100305514e-01	-8.332308885e-01	6.884572077e-01	-1.241855678e-01	3.131611551e-01	1.014058516e-01	-1.071851541e+00	3.230404941e-02	-1.658414867e-01	-1.029242800e+00	2.716264254e+00	3.217769419e-01	5.062028698e-03	3.725006965e-01	8.192066244e-01	4.983851156e-01	-5.413621828e-01	-2.245841746e+00	1.137774860e+00	-6.756121575e-01	4.864680807e-01	5.201270963e-01	-1.423892219e+00	1.074730274e+00	1.691714329e+00	-2.076231406e+00	-2.212478985e-01	-1.417710800e+00	1.434586946e+00	2.566698357e-01	-5.500709513e-01	-5.477989112e-01	2.443698651e+00	1.022622166e+00	1.461867226e+00	2.484489392e+00
617	1.438892648e+00	2.687367476e-01	1.119992543e+00	1.814665470e+00	1.132353576e+00	6.655823419e-02	1.115368000e+00	-9.100305514e-01	-8.332308885e-01	6.884572077e-01	-7.750931217e-01	7.099043937e-01	1.014058516e-01	-1.071851541e+00	3.230404941e-02	-1.658414867e-01	-1.029242800e+00	2.716264254e+00	3.217769419e-01	5.062028698e-03	7.973223056e-01	5.959897157e-01	4.148665056e-01	-2.038639708e+00	-2.187288811e+00	1.036949520e+00	-6.756121575e-01	4.864680807e-01	5.201270963e-01	-1.423892219e+00	2.242412828e+00	-6.759826239e-02	-9.622814968e-01	-6.651168062e-01	-1.243954848e+00	-4.491355298e-01	-9.357657437e-02	-9.414854221e-01	-5.477989112e-01	2.443698651e+00	1.122501745e+00	1.454380515e+00	2.576882260e+00
618	7.345726184e-01	-2.380029266e-01	1.119992543e+00	1.814665470e+00	1.132353576e+00	6.655823419e-02	1.115368000e+00	-9.100305514e-01	-8.332308885e-01	6.884572077e-01	-7.750931217e-01	7.099043937e-01	1.014058516e-01	-1.071851541e+00	3.230404941e-02	-1.658414867e-01	7.488364118e-01	3.693572977e+00	3.217769419e-01	5.062028698e-03	7.973223056e-01	5.959897157e-01	4.148665056e-01	-2.038639708e+00	-1.617949849e+00	1.516885459e+00	-4.696343955e-01	5.547152618e-01	5.201270963e-01	-1.423892219e+00	2.242412828e+00	-6.759826239e-02	-6.194927324e-01	-2.143537258e-01	1.148967180e-01	-2.308609573e-01	-9.357657437e-02	-9.414854221e-01	-5.477989112e-01	2.443698651e+00	7.970916111e-01	1.804415116e+00	2.601506727e+00
619	2.668855487e-01	1.545416579e+00	1.119992543e+00	1.814665470e+00	1.132353576e+00	6.655823419e-02	1.115368000e+00	-9.100305514e-01	3.433090368e-01	-4.050192484e-01	1.006405718e+00	2.160899278e+00	1.014058516e-01	-1.071851541e+00	-1.496458373e+00	1.524131123e+00	7.488364118e-01	3.693572977e+00	3.217769419e-01	5.062028698e-03	7.991048677e-01	1.555120299e-01	-1.357287964e+00	-2.238818697e+00	-9.472871511e-02	1.694485147e+00	-9.363448692e-01	-2.482173538e-01	-2.090785788e-01	-2.183674588e+00	1.816327040e+00	1.708563206e+00	-7.848483586e-01	-1.546362456e+00	1.148967180e-01	-2.308609573e-01	-9.867544258e-02	7.618365661e-01	-2.215899978e-01	1.636906696e+00	7.646930862e-01	2.491159169e+00	3.255852255e+00
620	2.668855487e-01	1.545416579e+00	9.424031397e-01	6.956864671e-02	3.321900626e-01	-8.161732931e-02	3.201559368e-01	-1.439169560e+00	3.433090368e-01	-4.050192484e-01	1.006405718e+00	2.160899278e+00	1.014058516e-01	-1.071851541e+00	-3.807189759e-01	7.561728144e-01	-6.161341478e-01	3.233378385e+00	-7.975006933e-01	-1.694151644e+00	6.439930066e-01	-9.538511005e-03	5.880264824e-03	-1.670389100e+00	-1.933752837e+00	2.416072433e+00	-7.941443863e-01	-4.847006529e-01	-1.927679885e-01	-1.651582181e+00	1.816327040e+00	1.708563206e+00	-7.848483586e-01	-1.546362456e+00	2.628501740e-01	1.222874214e+00	1.097604493e+00	8.387060933e-01	-2.215899978e-01	1.636906696e+00	6.766859581e-01	2.306459527e+00	2.983145485e+00
621	2.668855487e-01	1.545416579e+00	9.424031397e-01	6.956864671e-02	3.321900626e-01	-8.161732931e-02	-2.404626127e-01	2.448686496e-01	3.433090368e-01	-4.050192484e-01	-5.703943591e-01	2.082007063e+00	1.014058516e-01	-1.071851541e+00	-1.227578142e-01	5.094174134e-01	-6.161341478e-01	3.233378385e+00	6.945434805e-02	1.922767305e-02	-8.846789403e-01	-5.989493127e-01	5.880264824e-03	-1.670389100e+00	-3.235429074e+00	1.743555187e+00	-7.941443863e-01	-4.847006529e-01	9.196721126e-01	-8.708036135e-01	1.414467515e+00	2.555267555e-01	-7.848483586e-01	-1.546362456e+00	2.628501740e-01	1.222874214e+00	1.499825352e+00	7.646920343e-01	2.395392253e-01	-1.642411405e-01	9.850169079e-01	1.528394255e+00	2.513411163e+00
622	2.668855487e-01	1.545416579e+00	9.424031397e-01	6.956864671e-02	3.321900626e-01	-8.161732931e-02	-2.404626127e-01	2.448686496e-01	-6.089706793e-01	2.297922162e-01	-5.703943591e-01	2.082007063e+00	1.014058516e-01	-1.071851541e+00	-1.227578142e-01	5.094174134e-01	8.773143566e-02	3.702239077e+00	2.027906313e-01	-9.978592052e-01	-1.083483012e+00	-1.698985249e+00	-1.328306320e+00	-1.544313535e+00	-3.235429074e+00	1.743555187e+00	-7.941443863e-01	-4.847006529e-01	-8.026519348e-01	4.289311583e-01	-4.844461101e-01	1.414227099e+00	-1.425116368e+00	-9.307887424e-01	1.413696392e+00	1.495253356e+00	4.943428048e-01	2.195208988e-01	1.919153454e-01	1.221209317e+00	1.056226545e+00	1.916504392e+00	2.972730937e+00
623	-7.354813553e-01	1.648621002e-01	-1.047154673e-01	-1.052858405e+00	-2.790071587e-01	-1.073316238e+00	-2.404626127e-01	2.448686496e-01	-6.089706793e-01	2.297922162e-01	1.153108262e+00	1.590556181e+00	-3.130594620e-01	-1.590377962e+00	-1.227578142e-01	5.094174134e-01	5.913557203e-02	1.891559183e+00	2.027906313e-01	-9.978592052e-01	-1.791103068e+00	-6.692707512e-01	-1.328306320e+00	-1.544313535e+00	-2.080497720e+00	2.274821688e+00	-7.941443863e-01	-4.847006529e-01	-8.705711261e-01	-1.088915970e+00	-4.844461101e-01	1.414227099e+00	-1.425116368e+00	-9.307887424e-01	1.413696392e+00	1.495253356e+00	5.210013788e-02	2.470173198e-01	-8.327302320e-01	1.602991030e+00	9.097790206e-01	1.472697995e+00	2.382477015e+00
624	-7.354813553e-01	1.648621002e-01	-1.047154673e-01	-1.052858405e+00	-2.790071587e-01	-1.073316238e+00	-2.404626127e-01	2.448686496e-01	6.862680016e-02	1.063037101e-02	-6.524595416e-01	2.212484838e+00	-3.130594620e-01	-1.590377962e+00	1.469495380e+00	1.908849766e+00	6.143986819e-01	1.398647330e+00	2.027906313e-01	-9.978592052e-01	-4.887310004e-01	2.980758151e-01	-1.328306320e+00	-1.544313535e+00	-2.080497720e+00	2.274821688e+00	-7.941443863e-01	-4.847006529e-01	-2.139502487e-01	-4.618294718e-01	-4.844461101e-01	1.414227099e+00	-1.425116368e+00	-9.307887424e-01	1.413696392e+00	1.495253356e+00	-9.577084154e-01	-8.053371130e-01	-8.327302320e-01	1.602991030e+00	8.338502432e-01	1.639246640e+00	2.473096883e+00
